sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
1,1,0,0,4,3,1,4,28.95342465753425,5.550684931506849,1,1,0,0,1.0,False
1,1,0,1,2,2,2,4,35.16712328767123,13.304109589041095,1,1,0,0,3.0,False
2,0,0,0,4,4,2,4,37.512328767123286,0.547945205479452,1,0,1,0,2.0,False
1,1,0,1,2,2,2,4,41.76164383561644,19.89041095890411,1,1,1,0,3.0,False
1,1,0,2,4,4,4,5,37.02465753424657,3.717808219178082,1,0,1,0,3.0,False
2,0,0,1,3,4,2,4,25.9013698630137,2.8,1,1,0,0,3.0,False
1,0,0,0,2,2,3,4,25.21917808219178,1.9616438356164383,1,0,0,0,2.0,False
2,0,0,0,5,4,2,4,61.865753424657534,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,1,2,2,2,4,27.635616438356163,7.967123287671233,1,1,1,0,3.0,False
1,0,0,0,4,2,2,4,28.994520547945207,3.5506849315068494,1,0,0,0,2.0,False
1,1,0,2,2,2,2,4,33.78082191780822,5.964383561643835,1,1,1,0,4.0,False
1,1,0,0,2,2,2,4,47.81369863013698,10.72054794520548,1,1,1,0,2.0,False
1,1,0,1,2,3,2,4,32.178082191780824,0.6328767123287671,1,1,0,0,3.0,False
2,0,0,0,5,2,3,4,63.75890410958904,-1000.6657534246576,1,0,1,0,2.0,False
1,0,0,1,4,1,2,4,29.972602739726028,6.802739726027397,1,1,0,0,3.0,False
2,0,0,0,2,4,4,4,47.224657534246575,8.219178082191782,1,0,0,0,1.0,False
2,1,0,0,2,4,1,4,55.342465753424655,2.8,1,1,1,0,1.0,False
2,0,0,0,5,2,1,4,64.21643835616439,-1000.6657534246576,1,0,1,0,1.0,False
1,1,0,1,2,2,2,4,30.926027397260277,5.216438356164384,1,1,1,0,3.0,False
1,0,0,0,2,2,2,4,40.75616438356165,5.717808219178083,1,0,0,0,2.0,False
2,0,0,1,4,4,2,4,33.07123287671233,2.547945205479452,1,1,0,0,3.0,False
2,0,0,0,2,4,4,4,37.55616438356165,5.298630136986302,1,0,0,0,1.0,False
1,1,0,0,2,2,2,4,27.32328767123288,3.2164383561643834,1,0,0,0,2.0,False
1,0,0,0,5,2,2,4,51.038356164383565,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,0,2,4,2,4,48.81917808219178,6.717808219178083,1,1,0,0,2.0,False
2,0,0,1,2,4,2,4,37.12054794520548,7.882191780821918,1,0,1,0,3.0,False
1,1,0,0,2,4,3,4,32.44109589041096,8.471232876712328,1,1,0,0,2.0,False
1,0,0,1,2,2,2,1,25.42465753424657,5.298630136986302,1,1,0,0,3.0,False
1,1,0,2,2,2,2,4,30.15890410958904,0.2958904109589041,1,1,1,0,4.0,False
1,1,0,2,2,2,2,4,30.15890410958904,0.2958904109589041,1,1,1,0,4.0,True
1,1,0,1,4,4,2,1,34.347945205479455,10.3013698630137,1,1,0,0,3.0,True
1,1,0,0,2,2,2,4,59.78904109589041,13.96986301369863,1,1,1,0,2.0,False
1,0,0,1,2,2,2,4,27.64109589041096,7.553424657534246,1,1,0,0,3.0,False
1,0,0,0,2,2,2,4,40.6958904109589,9.63835616438356,1,1,0,0,2.0,False
2,0,0,0,2,2,2,4,51.72876712328768,8.638356164383561,1,1,0,0,2.0,False
2,0,0,0,2,2,1,4,55.6986301369863,23.56438356164384,1,1,1,0,1.0,False
1,1,1,0,3,4,2,4,27.646575342465752,1.7616438356164383,1,0,0,0,2.0,False
2,0,1,0,5,4,5,4,66.38630136986302,-1000.6657534246576,1,0,0,0,1.0,False
2,0,0,0,4,2,3,4,25.542465753424658,3.687671232876713,1,0,0,0,2.0,False
2,1,0,0,5,2,2,4,60.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False
1,0,1,0,4,4,3,4,43.821917808219176,1.0986301369863014,1,0,0,0,2.0,False
1,1,1,0,5,2,2,4,60.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,0,2,2,3,4,40.13424657534247,8.605479452054794,1,0,0,0,2.0,False
2,0,1,0,2,2,2,1,44.136986301369866,1.0986301369863014,1,0,0,0,2.0,False
2,0,0,0,5,2,1,4,59.80821917808219,-1000.6657534246576,1,0,0,0,1.0,False
1,0,1,0,2,4,2,1,40.367123287671234,8.69041095890411,1,1,1,0,2.0,False
2,0,1,0,5,2,2,4,58.55068493150685,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,2,4,4,2,4,37.21643835616438,17.361643835616437,1,0,1,0,4.0,False
2,1,1,2,3,3,2,4,40.14520547945205,22.112328767123287,1,0,0,0,4.0,True
2,1,1,2,3,3,2,4,40.14520547945205,22.112328767123287,1,0,0,0,4.0,False
2,0,1,0,5,2,5,4,64.16712328767123,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,4,4,1,4,28.087671232876712,3.764383561643836,1,1,1,0,1.0,False
2,0,1,0,5,2,2,4,63.84657534246576,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,1,4,2,2,4,40.465753424657535,0.6,1,1,0,0,3.0,False
2,0,1,0,2,2,2,4,56.06301369863014,6.353424657534247,1,0,0,0,2.0,False
1,1,1,0,2,4,2,4,64.96164383561644,20.53150684931507,1,0,0,0,2.0,False
2,0,1,0,5,4,5,4,61.42191780821918,-1000.6657534246576,1,0,0,0,1.0,False
1,1,1,2,4,2,2,4,36.88493150684931,3.2684931506849315,1,0,0,0,4.0,False
2,0,0,0,2,4,2,4,33.989041095890414,4.101369863013699,1,0,0,0,2.0,False
1,0,1,0,2,2,2,4,43.827397260273976,20.112328767123287,1,1,1,0,2.0,False
2,0,1,0,2,2,4,4,52.32054794520548,1.8465753424657532,1,0,0,0,1.0,False
2,1,1,0,4,4,4,4,56.96164383561644,13.189041095890412,1,1,1,0,1.0,False
2,1,0,1,3,4,2,4,39.6958904109589,15.942465753424658,1,0,0,0,3.0,False
2,0,0,2,4,2,2,4,33.394520547945206,0.8465753424657534,1,0,0,0,4.0,False
2,1,1,0,3,2,2,4,54.76164383561644,8.852054794520548,1,1,0,0,2.0,False
1,1,1,0,2,4,2,4,32.18082191780822,1.0986301369863014,1,1,1,0,2.0,False
1,0,1,2,2,2,2,4,30.14794520547945,7.523287671232877,1,1,1,0,4.0,False
2,1,1,1,4,2,1,4,31.09041095890411,3.9342465753424656,1,0,0,0,2.0,False
2,0,1,0,4,2,2,4,36.53972602739726,7.104109589041096,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,56.68219178082192,-1000.6657534246576,1,0,1,0,2.0,False
2,0,1,0,4,2,2,4,41.43561643835616,1.180821917808219,1,0,0,0,2.0,False
2,1,1,0,2,4,2,4,45.44931506849315,4.101369863013699,1,0,0,0,2.0,False
1,1,1,0,2,2,2,4,55.3041095890411,2.265753424657534,1,0,0,0,2.0,False
2,0,1,1,2,2,3,4,45.45479452054794,22.613698630136987,1,0,0,0,3.0,False
1,1,1,0,2,2,2,4,63.602739726027394,1.4328767123287671,1,0,0,0,2.0,False
1,0,1,1,2,2,2,4,44.50410958904109,3.4356164383561643,1,0,0,0,3.0,False
1,1,0,1,2,2,2,4,23.972602739726028,4.353424657534247,1,0,0,0,3.0,False
2,0,1,0,4,2,1,4,26.736986301369864,6.602739726027397,1,0,0,0,1.0,False
1,0,0,0,2,2,1,2,27.372602739726027,2.0986301369863014,1,1,0,0,1.0,False
2,1,1,0,4,2,2,4,54.84383561643836,4.745205479452054,1,0,0,0,2.0,False
2,0,0,0,2,2,2,4,28.24383561643836,4.410958904109589,1,0,0,0,2.0,False
1,1,1,1,4,2,1,4,40.92876712328767,14.75068493150685,1,1,0,0,2.0,False
1,0,0,1,2,4,2,4,49.56986301369863,6.83013698630137,1,0,0,0,3.0,False
1,0,1,0,2,2,2,4,37.05479452054794,2.7013698630136984,1,0,0,0,2.0,False
2,1,1,0,5,2,2,3,64.1041095890411,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,2,2,2,2,4,46.57808219178082,13.70958904109589,1,0,0,0,4.0,False
2,0,0,0,2,2,2,4,38.48219178082192,3.578082191780822,1,1,1,0,2.0,False
1,1,1,0,2,2,1,4,43.72602739726028,9.791780821917808,1,0,0,0,1.0,False
1,0,1,1,2,2,3,4,31.572602739726022,6.997260273972603,1,0,0,0,3.0,False
1,0,1,0,2,2,2,4,35.46027397260274,11.03835616438356,1,0,0,0,2.0,False
1,1,1,0,2,2,2,6,30.36986301369863,7.624657534246575,1,1,0,0,2.0,False
2,0,1,2,2,2,2,4,42.78630136986301,13.96164383561644,1,1,1,0,4.0,False
1,1,1,2,4,4,2,4,48.87945205479452,11.794520547945206,1,1,1,0,4.0,True
2,0,1,0,2,2,2,4,50.66301369863014,25.96986301369863,1,1,1,0,2.0,False
2,1,1,2,2,4,2,4,34.42191780821918,5.83013698630137,1,0,0,0,4.0,False
2,0,0,0,2,2,2,4,30.019178082191782,3.326027397260274,1,0,0,0,2.0,False
2,0,0,0,2,4,2,4,64.08493150684932,4.493150684931507,1,0,1,0,2.0,False
1,1,1,0,3,2,2,4,40.78630136986301,8.53972602739726,1,0,0,0,2.0,False
2,1,1,0,4,2,1,4,52.88767123287671,3.745205479452055,1,0,1,1,1.0,False
1,1,1,0,3,2,2,4,43.67671232876712,4.789041095890411,1,0,0,0,2.0,False
2,0,1,1,2,2,2,4,26.87945205479452,2.367123287671233,1,0,0,0,3.0,False
2,0,1,0,5,2,2,4,51.37534246575343,-1000.6657534246576,1,0,1,0,2.0,False
2,0,1,0,5,2,2,4,57.37534246575343,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,0,3,4,2,4,44.989041095890414,22.54794520547945,1,0,0,0,2.0,True
2,1,1,0,3,4,2,4,44.989041095890414,22.54794520547945,1,0,0,0,2.0,False
1,1,1,2,2,4,2,4,53.64383561643836,3.3698630136986303,1,0,0,0,4.0,False
2,0,1,0,3,2,2,4,54.31780821917808,6.410958904109589,1,0,0,0,2.0,False
2,0,0,0,3,2,1,4,53.61643835616438,4.452054794520548,1,0,0,0,1.0,False
2,1,0,0,2,4,2,3,49.09041095890411,5.493150684931507,1,0,0,0,2.0,False
2,0,0,1,2,2,2,4,42.81095890410959,1.1561643835616435,1,0,0,0,3.0,False
1,0,1,0,4,4,1,4,22.221917808219175,0.7863013698630137,1,0,0,0,1.0,False
2,0,0,0,5,4,4,3,60.78356164383562,-1000.6657534246576,1,0,1,0,1.0,False
2,0,1,1,3,4,3,4,41.16986301369863,0.2410958904109589,1,0,0,0,3.0,False
1,0,1,2,4,2,2,4,42.02465753424657,0.4493150684931506,1,1,1,0,4.0,False
1,1,1,0,4,4,2,4,47.64109589041096,5.789041095890411,1,0,0,0,2.0,False
2,0,1,0,4,2,1,4,27.03013698630137,7.076712328767123,1,0,0,0,1.0,False
2,0,1,0,4,2,2,4,51.74246575342466,6.912328767123288,1,1,1,0,2.0,False
1,0,1,2,2,2,2,4,45.96712328767124,0.9095890410958904,1,0,0,0,4.0,False
1,1,1,0,4,2,3,4,27.235616438356164,5.452054794520548,1,0,0,0,2.0,False
1,1,1,1,4,4,2,4,24.14794520547945,2.241095890410959,1,0,0,0,3.0,False
2,1,0,2,2,4,2,4,34.81917808219178,8.747945205479452,1,0,0,0,4.0,False
1,1,1,1,4,2,3,4,32.57534246575342,2.03013698630137,1,1,0,0,3.0,False
1,0,1,1,2,2,2,4,36.78356164383562,18.5013698630137,1,0,0,1,3.0,False
1,1,1,1,2,2,2,4,44.394520547945206,2.5342465753424657,1,1,1,0,3.0,True
1,1,1,1,2,2,2,4,44.394520547945206,2.5342465753424657,1,1,1,0,3.0,False
1,1,0,0,4,3,1,1,26.13150684931507,0.5342465753424658,1,0,0,0,1.0,False
1,1,1,0,2,5,2,4,61.75616438356165,0.5342465753424658,1,0,1,0,2.0,False
2,0,1,0,3,2,2,4,53.31780821917808,14.03835616438356,1,0,0,0,2.0,False
2,1,1,0,5,2,5,4,64.61369863013698,-1000.6657534246576,1,0,0,0,1.0,False
1,1,1,0,2,2,2,4,62.52876712328767,2.786301369863014,1,0,1,0,2.0,False
1,0,1,1,4,3,2,4,34.09041095890411,3.202739726027397,1,0,1,0,3.0,False
2,0,1,0,3,4,2,4,60.76438356164383,20.88219178082192,1,0,0,0,2.0,False
1,1,1,1,2,4,2,4,45.98082191780822,9.454794520547946,1,0,0,0,3.0,False
1,1,1,0,2,3,2,4,29.19178082191781,3.956164383561644,1,0,0,0,2.0,False
2,0,1,0,4,4,4,4,51.92328767123288,1.367123287671233,1,0,1,0,1.0,True
2,0,1,0,2,2,3,5,36.72328767123288,10.706849315068494,1,0,1,0,2.0,True
2,0,1,0,2,2,3,5,36.72328767123288,10.706849315068494,1,0,1,0,2.0,False
1,0,1,1,4,2,3,4,46.05205479452055,14.375342465753423,1,0,0,0,3.0,False
1,1,1,2,2,2,2,4,35.61095890410959,2.5342465753424657,1,0,0,0,4.0,False
2,0,1,2,2,4,2,4,30.660273972602734,2.03013698630137,1,0,0,0,4.0,False
1,1,0,2,4,4,2,4,33.73150684931507,3.2849315068493152,1,0,0,0,4.0,False
2,0,1,0,2,2,3,4,43.61643835616438,18.797260273972604,1,1,1,0,2.0,False
2,1,1,1,4,4,2,4,42.41369863013698,7.873972602739726,1,0,0,0,3.0,False
1,0,1,2,4,2,2,4,47.394520547945206,1.03013698630137,1,0,0,0,4.0,False
2,0,1,0,5,2,2,4,64.12602739726027,-1000.6657534246576,1,0,1,0,2.0,False
1,0,1,1,2,2,1,4,33.293150684931504,3.3698630136986303,1,0,0,0,2.0,False
2,0,0,1,2,2,2,4,33.728767123287675,10.873972602739729,1,0,0,0,3.0,False
2,0,0,0,4,2,4,4,40.74520547945205,1.4493150684931506,1,0,0,0,1.0,False
1,1,0,0,2,2,1,4,53.08767123287672,0.2821917808219178,1,0,0,0,1.0,False
2,0,0,0,2,2,2,3,49.989041095890414,6.6219178082191785,1,0,0,0,2.0,False
2,1,1,0,4,4,1,4,43.42191780821918,3.117808219178082,1,0,0,0,1.0,False
2,1,1,0,2,4,2,4,50.76438356164383,4.956164383561644,1,0,0,0,2.0,False
2,0,1,0,2,2,5,4,55.68493150684932,11.542465753424658,1,1,1,0,1.0,False
1,0,1,0,4,2,2,4,50.98630136986301,0.3671232876712328,1,0,0,0,2.0,False
1,0,0,0,2,2,2,4,49.824657534246576,1.03013698630137,1,0,1,0,2.0,False
2,0,1,0,2,4,1,4,54.04931506849315,7.958904109589041,1,0,0,1,1.0,False
2,0,0,0,5,2,1,4,64.17534246575343,-1000.6657534246576,1,0,0,0,1.0,False
1,1,1,0,2,2,2,2,24.68219178082192,2.367123287671233,1,0,0,0,2.0,False
2,0,1,0,3,4,1,4,34.0,8.95890410958904,1,0,0,0,1.0,False
1,1,1,0,2,4,2,4,52.15890410958904,0.2,1,0,1,0,2.0,False
2,0,1,0,4,4,2,4,48.86849315068493,1.282191780821918,1,0,1,0,2.0,False
2,0,1,2,3,4,2,4,39.98630136986301,5.8712328767123285,1,0,0,0,4.0,False
2,0,0,0,5,2,2,4,55.57808219178082,-1000.6657534246576,1,0,1,0,2.0,False
1,0,0,2,2,4,2,4,34.40821917808219,11.712328767123289,1,1,1,0,4.0,False
2,0,0,1,2,2,4,4,40.67397260273973,3.5397260273972604,1,1,1,0,2.0,False
2,0,0,1,2,3,2,1,43.33424657534247,20.216438356164385,1,0,0,0,3.0,False
1,1,0,2,4,2,2,4,33.81095890410959,9.542465753424658,1,1,0,0,4.0,False
2,0,0,0,2,2,2,4,49.95616438356164,8.123287671232877,1,1,1,0,2.0,False
2,0,0,0,2,2,2,4,27.72876712328767,9.457534246575342,1,0,1,0,2.0,False
1,1,0,0,2,2,3,4,48.15068493150685,6.120547945205479,1,0,1,0,2.0,False
1,1,0,0,4,2,2,2,29.487671232876718,4.035616438356165,1,1,1,1,2.0,False
1,1,0,2,4,2,2,4,40.49589041095891,8.038356164383561,1,1,1,0,4.0,False
2,0,0,0,2,2,3,4,42.25753424657534,18.63287671232877,1,0,0,0,2.0,False
2,0,0,0,5,2,3,4,61.50958904109589,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,0,5,2,2,4,56.09041095890411,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,2,2,2,2,4,36.345205479452055,8.961643835616439,1,1,1,0,4.0,False
1,1,0,2,3,2,2,4,38.46027397260274,17.96712328767123,1,1,1,0,4.0,False
2,0,0,0,5,2,2,4,61.273972602739725,-1000.6657534246576,1,0,0,0,2.0,False
2,1,0,0,4,2,2,4,51.865753424657534,18.295890410958904,1,1,0,0,2.0,False
1,1,0,0,2,2,2,4,42.23561643835617,4.624657534246575,1,1,1,0,2.0,False
2,0,0,0,2,2,1,4,56.62739726027397,35.895890410958906,1,1,0,0,1.0,False
2,0,0,2,2,4,3,4,37.35342465753425,17.38082191780822,1,1,0,0,4.0,False
1,1,0,1,2,2,2,4,33.1945205479452,0.536986301369863,1,1,1,0,3.0,False
1,0,0,1,2,4,2,4,30.44383561643836,1.284931506849315,1,1,1,0,3.0,True
1,0,0,1,2,4,2,4,30.44383561643836,1.284931506849315,1,1,1,0,3.0,False
2,0,0,0,2,2,1,4,48.97534246575343,1.0328767123287672,1,1,1,0,1.0,False
2,0,0,0,4,2,2,4,47.97260273972603,3.0356164383561643,1,1,0,0,2.0,False
2,0,0,0,4,2,1,1,27.454794520547942,1.452054794520548,1,0,0,0,1.0,False
2,1,0,4,2,3,2,4,34.104109589041094,12.04109589041096,1,0,0,0,6.0,False
1,1,0,2,2,4,2,4,34.295890410958904,2.536986301369863,1,1,0,0,4.0,False
1,1,0,2,2,2,4,1,38.298630136986304,4.454794520547945,1,0,0,0,3.0,False
2,1,0,0,5,2,2,4,65.00821917808219,-1000.6657534246576,1,0,0,0,2.0,False
1,0,0,2,2,2,2,1,30.410958904109588,5.035616438356165,1,1,0,0,4.0,False
1,1,0,1,2,2,4,1,37.65753424657535,1.704109589041096,1,1,0,0,2.0,False
2,0,0,0,2,2,2,4,50.36164383561644,12.46027397260274,1,1,1,0,2.0,False
1,1,0,0,3,2,2,4,31.912328767123288,11.712328767123289,1,1,1,0,2.0,False
1,1,0,1,2,4,1,4,40.77534246575343,17.043835616438358,1,0,1,0,2.0,False
2,0,0,0,4,2,2,4,46.32328767123288,8.038356164383561,1,0,0,0,2.0,False
1,1,0,0,2,2,1,2,25.994520547945207,4.958904109589041,1,0,0,1,1.0,False
1,0,0,0,4,3,2,4,30.747945205479454,6.372602739726028,1,0,0,0,2.0,False
2,0,0,0,2,2,2,4,38.57534246575342,5.120547945205479,1,0,1,0,2.0,False
2,1,0,4,3,2,2,4,39.87671232876713,5.035616438356165,1,1,0,0,6.0,False
1,1,0,0,5,2,2,4,57.84383561643836,-1000.6657534246576,1,0,0,0,2.0,False
2,1,0,0,5,2,2,4,55.65753424657535,-1000.6657534246576,1,0,0,0,2.0,False
2,1,0,0,2,2,1,4,27.75068493150685,3.0356164383561643,1,1,0,0,1.0,False
2,0,0,0,2,2,2,4,25.12876712328767,5.958904109589041,1,1,0,0,2.0,False
2,0,0,0,2,2,2,4,41.80821917808219,1.704109589041096,1,1,0,0,2.0,False
2,0,0,0,4,4,1,1,24.8,0.6219178082191781,1,0,0,0,1.0,False
2,0,0,0,5,2,2,4,61.71780821917808,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,1,2,3,2,4,34.12054794520548,11.04109589041096,1,1,1,0,3.0,False
2,1,0,0,5,2,2,4,58.47123287671233,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,0,5,4,2,3,57.96438356164384,-1000.6657534246576,1,0,0,0,2.0,False
1,0,0,1,2,2,4,4,22.66849315068493,2.032876712328767,1,1,1,0,2.0,False
2,0,0,0,5,2,2,4,60.013698630136986,-1000.6657534246576,1,0,1,0,2.0,False
1,1,0,1,2,2,2,4,33.53150684931507,7.123287671232877,1,1,1,0,3.0,False
1,0,0,1,2,2,2,4,29.194520547945206,2.536986301369863,1,1,1,0,3.0,True
1,0,0,1,2,2,2,4,29.194520547945206,2.536986301369863,1,1,1,0,3.0,False
1,0,0,0,4,2,2,4,30.432876712328767,7.123287671232877,1,1,1,0,2.0,False
2,0,0,1,2,4,2,4,28.95068493150685,4.120547945205479,1,1,0,0,3.0,False
1,1,0,0,2,4,2,4,26.378082191780823,6.454794520547945,1,0,0,0,2.0,False
2,1,0,0,4,4,1,4,27.75890410958904,3.0356164383561643,1,1,0,1,1.0,False
1,1,0,1,3,2,2,1,33.895890410958906,14.797260273972602,1,0,1,0,3.0,False
1,1,0,1,5,2,2,4,51.21095890410959,-1000.6657534246576,1,0,1,0,3.0,False
1,0,0,0,2,2,2,1,32.24109589041096,1.704109589041096,1,1,1,0,2.0,False
1,1,0,0,4,2,2,4,36.131506849315066,0.6219178082191781,1,0,0,0,2.0,False
1,0,0,1,2,4,2,4,27.693150684931503,4.035616438356165,1,1,0,0,3.0,False
2,0,0,0,3,4,1,4,28.410958904109588,3.791780821917808,1,1,0,0,1.0,False
1,1,0,2,2,2,2,4,43.917808219178085,6.958904109589041,1,1,0,0,4.0,False
1,0,0,0,4,2,2,4,38.54794520547945,4.287671232876712,1,1,1,0,2.0,False
2,0,0,0,2,2,2,1,27.435616438356163,1.621917808219178,1,1,1,0,2.0,False
2,1,0,1,2,4,2,4,26.567123287671237,0.7041095890410959,1,0,0,0,3.0,False
2,1,0,0,4,2,2,4,38.153424657534245,1.36986301369863,1,0,0,0,2.0,False
2,0,0,0,2,2,2,4,57.04657534246575,35.14246575342466,1,1,0,0,2.0,False
2,0,0,0,2,2,2,4,57.04657534246575,35.14246575342466,1,1,0,0,2.0,True
1,1,0,0,2,4,2,1,35.49589041095891,15.213698630136989,1,0,0,0,2.0,False
2,0,0,0,2,2,2,4,27.02739726027397,0.536986301369863,1,1,0,0,2.0,False
1,1,0,0,2,2,2,4,24.38082191780822,6.372602739726028,1,1,1,0,2.0,False
2,0,0,0,5,2,2,4,56.342465753424655,-1000.6657534246576,1,0,1,0,2.0,False
2,0,0,2,4,2,2,4,41.53972602739726,4.958904109589041,1,1,0,0,4.0,False
2,1,0,0,2,2,2,4,38.35616438356164,6.53972602739726,1,0,0,0,2.0,False
1,0,0,0,2,2,2,4,26.767123287671232,0.284931506849315,1,1,0,0,2.0,False
2,0,0,0,2,4,1,4,37.76712328767123,0.8712328767123287,1,1,0,0,1.0,False
1,0,0,0,4,2,2,4,55.21643835616438,15.632876712328768,1,1,0,0,2.0,False
1,1,0,0,4,3,1,4,25.846575342465755,3.4547945205479453,1,1,0,0,1.0,False
2,1,0,0,2,4,1,4,52.43013698630137,0.9561643835616438,1,1,1,1,1.0,False
2,0,0,2,4,2,2,4,37.78356164383562,3.706849315068493,1,1,0,0,4.0,False
1,1,0,0,4,2,1,4,47.87123287671233,7.208219178082191,1,0,0,0,1.0,False
1,1,0,0,4,2,1,4,47.87123287671233,7.208219178082191,1,0,0,0,1.0,True
2,0,1,1,4,2,3,4,35.59178082191781,4.372602739726028,1,0,1,0,3.0,False
1,1,0,0,3,2,2,4,33.54794520547945,8.961643835616439,1,1,0,0,2.0,False
1,0,1,1,2,2,2,4,30.34246575342466,0.9561643835616438,1,0,0,0,3.0,False
2,0,1,1,2,2,2,4,40.47945205479452,21.55068493150685,1,0,0,0,3.0,False
2,1,1,2,2,4,2,4,32.367123287671234,4.205479452054795,1,0,0,0,4.0,False
2,0,1,1,2,2,2,4,47.153424657534245,1.1178082191780825,1,0,1,0,3.0,False
2,0,1,0,5,1,1,4,60.67123287671233,-1000.6657534246576,1,0,0,0,1.0,False
2,1,1,1,4,4,1,4,27.78630136986301,6.791780821917809,1,0,0,0,2.0,False
2,0,0,0,3,4,4,1,53.463013698630135,5.454794520547945,1,1,0,0,1.0,False
2,0,0,2,4,2,2,4,37.24931506849315,3.624657534246576,1,1,1,0,4.0,False
2,0,1,0,5,2,2,4,56.37808219178082,-1000.6657534246576,1,0,1,0,2.0,False
2,0,1,0,5,2,2,4,58.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,0,2,2,2,4,49.29041095890411,1.8712328767123287,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,58.515068493150686,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,4,2,1,4,45.24383561643835,14.210958904109589,1,0,0,0,1.0,False
1,0,1,0,5,2,4,4,58.26849315068493,-1000.6657534246576,1,0,0,0,1.0,False
2,1,1,0,5,2,2,4,57.09041095890411,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,1,2,2,1,4,33.679452054794524,4.873972602739726,1,0,0,0,2.0,False
2,0,1,0,4,4,3,4,56.42739726027397,14.126027397260271,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,52.40547945205479,3.624657534246576,1,1,0,0,2.0,False
2,0,1,0,2,2,2,4,54.31780821917808,2.871232876712329,1,0,0,0,2.0,False
2,0,1,1,2,2,1,4,50.76712328767123,4.372602739726028,1,1,1,0,2.0,False
1,0,0,1,2,2,2,3,35.46849315068493,6.624657534246575,1,0,0,1,3.0,False
1,0,1,0,2,2,2,4,37.73698630136986,5.035616438356165,1,0,0,0,2.0,False
1,1,0,0,2,2,2,4,28.980821917808218,3.791780821917808,1,1,0,0,2.0,False
2,0,1,0,2,2,2,4,62.49589041095891,6.120547945205479,1,1,1,0,2.0,False
2,0,0,0,5,2,2,4,65.75616438356164,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,0,2,2,2,4,50.8027397260274,3.706849315068493,1,0,0,0,2.0,False
1,1,1,0,4,4,2,4,52.7945205479452,6.454794520547945,1,0,1,0,2.0,False
2,0,1,0,5,2,2,4,61.0027397260274,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,1,4,4,2,4,47.05479452054794,26.04931506849315,1,0,0,0,3.0,False
2,0,1,2,2,3,2,4,29.035616438356165,5.958904109589041,1,0,0,1,4.0,False
1,1,0,1,3,4,2,3,24.91780821917808,2.536986301369863,1,0,0,0,3.0,False
2,0,1,0,5,2,1,4,64.1945205479452,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,5,4,1,4,62.26575342465753,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,5,2,3,4,66.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,0,3,2,3,4,32.635616438356166,4.791780821917809,1,0,0,0,2.0,False
1,0,1,0,4,2,1,4,31.86575342465753,1.956164383561644,1,0,0,1,1.0,False
2,0,1,0,5,2,1,4,63.73150684931507,-1000.6657534246576,1,0,1,0,1.0,False
1,0,1,1,4,2,2,4,32.6986301369863,3.287671232876712,1,0,0,0,3.0,False
2,0,1,1,2,4,2,4,32.824657534246576,8.123287671232877,1,1,0,0,3.0,False
1,0,1,0,2,2,2,4,42.61643835616438,9.627397260273971,1,0,0,0,2.0,False
2,0,1,0,5,2,1,4,63.78082191780822,-1000.6657534246576,1,0,0,0,1.0,False
2,1,1,0,2,2,2,4,54.93424657534246,20.8027397260274,1,0,1,0,2.0,False
2,0,1,0,2,4,1,4,45.66575342465753,1.0328767123287672,1,0,0,0,1.0,False
2,0,1,0,2,2,2,4,50.50684931506849,5.958904109589041,1,0,1,0,2.0,False
1,0,0,2,2,2,2,1,30.01095890410959,2.041095890410959,1,0,0,0,4.0,False
1,1,1,0,2,2,2,4,51.72328767123288,5.5479452054794525,1,0,0,0,2.0,False
1,1,0,0,2,3,2,1,24.997260273972604,2.6301369863013697,1,1,0,0,2.0,False
1,1,0,0,2,3,2,1,24.997260273972604,2.6301369863013697,1,1,0,0,2.0,True
2,0,1,1,3,2,3,1,40.61369863013699,15.975342465753425,1,0,0,0,3.0,False
